v1,v2,v3,y,z1,z2
0.5376278368116205,-0.08468234316884793,0.09945900608921354,0,True,False
0.8563410982306454,0.6707043045491563,-0.6496172298665548,1,True,True
0.21898731598700705,-0.0664622476009964,0.18005105750721206,0,True,False
-0.6996330106622366,-0.1574280244550159,-0.9897587741674632,0,False,False
-0.020746592612009174,0.14170310587704615,-0.43595445297109836,0,False,False
-0.24531009233354872,0.47811191338666026,0.5195958386162827,0,False,True
0.6972028239555577,-0.8898331828118522,0.7438900275572116,1,True,True
0.8221944572633453,0.2483612981436829,0.01084245963370667,0,True,False
-0.23230255768542296,0.24212065538843452,-0.032510661335384716,0,False,False
-0.36900819320775224,-0.9977789363616694,-0.9044835686514285,0,False,True
0.1367883055908481,0.20578701280322065,0.5016098363948336,0,True,False
-0.6243639299512005,-0.9196291758019768,0.6626686300489717,0,False,True
-0.7483169123452595,0.17150073356536666,0.7320676918703533,0,False,False
0.37519161008898383,-0.1032411506734281,0.6535639594282123,0,True,False
0.5992134358948038,-0.2925394647621613,-0.0008395312786815268,1,True,True
0.1470731303972863,0.8670504687484673,-0.9824679433234793,1,True,True
0.9464599631989699,-0.4654881364833181,-0.3176118441866036,1,True,True
0.2681087542749572,-0.4374012390722879,0.48024571091473245,1,True,True
0.7768434496228536,0.009811927291307976,0.8215762799517992,0,True,False
-0.009170482485071352,0.2936122373510335,-0.41208391450430426,0,False,True
-0.2967669402195756,0.9411468580473232,-0.626585419650727,0,False,True
0.4284607370890412,-0.9282490412102371,0.7684339198939114,1,True,True
0.007858232895830985,-0.1536002677138082,-0.23186441478208963,0,True,False
-0.5487247869587211,0.17662417733999836,0.23381236195359545,0,False,False
-0.5100511195162718,0.4634045651109666,0.19395123433445138,0,False,True
0.5856014000991812,-0.6489778541642952,-0.3533987742126514,1,True,True
-0.009655170977261873,0.02107756921863979,0.2800731524007143,0,False,False
0.8301873467995529,0.0005691916788137519,-0.10281876891890329,0,True,False
0.8907436677500356,0.7855352639555262,0.39691992266858533,1,True,True
0.06646445931043155,-0.23463458498889267,-0.6761245634724162,0,True,False
-0.49501481088514665,0.3257276736059411,-0.6092837823280863,0,False,True
0.4417241163496959,-0.9063768805958994,-0.034415994006190775,1,True,True
-0.2651224724108454,0.5024465677633512,0.00012531709198526642,0,False,True
-0.002703114177893484,-0.262429415328469,0.5361886667979701,0,False,True
-0.5468499050750883,0.8960572731239489,-0.6142797265073145,0,False,True
-0.2928687065079061,-0.30554956365156816,0.9843387118757183,0,False,True
0.3017035732464113,0.3677863976939153,-0.34940081852899896,1,True,True
-0.374134209389696,0.6492697634905917,0.6920009369358329,0,False,True
0.5374708943386795,-0.02749401152761588,0.6362842257855872,0,True,False
0.5636742067425085,0.9683517426529846,0.8131439552958686,1,True,True
0.7048189658814501,0.20762807632651015,0.47889187393603283,0,True,False
0.8998114803039745,0.5192496639704012,-0.36667882822155895,1,True,True
-0.7853541755979117,0.36903339073250363,-0.9448837842182547,0,False,True
0.8214507119308054,0.8648324543642743,0.1260772868109321,1,True,True
-0.3278896761750276,0.8995709430570216,0.9133473952949329,0,False,True
0.652760853629289,0.980222256105941,-0.6879829549490506,1,True,True
0.7962012702396937,-0.7476892338259415,0.5154693702115261,1,True,True
-0.9145693913273338,0.9532012345038376,-0.9173141762639183,0,False,True
-0.6084100018224072,-0.5417886878288265,-0.610902701160972,0,False,True
-0.41099735608579113,-0.6278871543686237,0.040512534652629384,0,False,True
0.253999761143858,0.01842284402009664,-0.07020447361153925,0,True,False
-0.8275537897544958,0.06099536532782257,0.5790193350063271,0,False,False
-0.7141099603755807,-0.43472151664947356,-0.7438830799104883,0,False,True
0.0316530384618634,-0.3796769292831983,0.7848306554122959,1,True,True
0.37868265931659617,-0.3802312477402048,-0.6472158085774282,1,True,True
0.7132516215797775,-0.46722222820341797,-0.1302386085458167,1,True,True
0.29472336664422216,0.18686230174388574,-0.7012932544340975,0,True,False
0.16323735106147974,-0.5657312550821452,0.37752914788576697,1,True,True
0.4222319101969194,-0.19523416464388443,0.6280072015615743,0,True,False
-0.49516628590695033,-0.42287752100229814,-0.6149006756630502,0,False,True
0.8003193669652151,-0.6523183695475314,0.1562779765396738,1,True,True
-0.1154126141874321,-0.5485729534229589,0.4417331458274818,0,False,True
-0.958958350686576,0.977282835158997,-0.04973502631911719,0,False,True
0.9193220279936316,-0.1318972942179848,-0.4760977158138706,0,True,False
0.30445084489545104,0.6563785520419119,0.4682588651361601,1,True,True
0.026412500209347378,0.14502566388679172,-0.3015860951571263,0,True,False
0.36471276627540794,0.30380055698082864,0.3429288516651994,1,True,True
-0.020919218741657808,0.45947631225335184,-0.8898832916319681,0,False,True
0.8529803425148643,-0.21743269775795282,0.7940909697114757,0,True,False
0.03175954433730088,-0.21427508686585073,0.043290305434719345,0,True,False
-0.8556802365261376,0.7191024607259737,-0.449553899114602,0,False,True
0.13501659639812713,0.6200392224080422,0.6870013939712578,1,True,True
0.23048636744748863,0.6730877687638621,-0.11505293572239461,1,True,True
0.8830925889392802,-0.6240241514750833,0.3384997757135566,1,True,True
-0.16927329055799412,-0.2808065051577344,0.9852933958657895,0,False,True
-0.4711200508490332,-0.03603203386182319,0.7053380946252512,0,False,False
-0.8052136692684428,0.9321452922154947,0.8670962312369279,0,False,True
-0.028311556243996616,0.12662636781259007,0.7242557852388221,0,False,False
-0.07067427427809392,0.655009725195955,-0.8659011802156142,0,False,True
-0.9404813660177156,-0.8477847801326934,-0.41636999708916056,0,False,True
0.388554923714751,0.10627588912708696,-0.6073416541605954,0,True,False
0.433894224730452,0.09588091951243949,-0.17797871452626834,0,True,False
0.4596228465823389,0.8108871958211223,-0.16163402589891307,1,True,True
-0.1712979656209086,-0.26102265077428943,0.916535137925687,0,False,True
-0.969802310411682,0.8023252838831818,0.8481640936680384,0,False,True
0.8179503149682945,-0.7187379501343498,0.9673381466502136,1,True,True
0.57875743622072,-0.8016525493819773,-0.23733532204779428,1,True,True
-0.6696016616736469,0.9463665200801843,0.9281746734940377,0,False,True
-0.374428077347458,0.8840900406899701,0.18063022276737306,0,False,True
0.2218906116391921,0.18189392047903197,0.002131375297141247,0,True,False
-0.27101942656228184,-0.8960842710173376,-0.43580589399190917,0,False,True
-0.687922821597001,-0.8996966045727226,-0.675267786447519,0,False,True
-0.6453923731508964,-0.3507956458604524,-0.10242496420655467,0,False,True
0.7357793420940921,-0.24850047627470673,-0.3054054662682275,0,True,False
-0.419810663111013,0.5282986388026616,0.04771130831548831,0,False,True
0.17035924262932278,0.7185316869463101,0.08765943777253593,1,True,True
-0.09201024818106207,0.09141654834364044,-0.9784216315124312,0,False,False
-0.1776437356549223,-0.3522900336651478,-0.4068877400045976,0,False,True
0.7652688903536835,-0.18837026548220348,-0.6634386518671851,0,True,False
0.38541602958949794,-0.7806644536692111,0.9170166380557427,1,True,True
-0.44145328960849906,-0.7254173660200798,-0.5271365508199886,0,False,True
-0.871119537629433,0.4907779377547181,0.6653106465220053,0,False,True
-0.6027527724823021,0.7528310810899119,0.4155104725678149,0,False,True
0.8633654894059115,-0.4820213131712596,0.12131772461960999,1,True,True
0.7088271355613809,0.3712033218477846,0.4022360239202811,1,True,True
0.9094694691218503,-0.28177704895910316,-0.5759914796232652,1,True,True
-0.8954933035136541,-0.9879657490844735,0.38207924266520354,0,False,True
0.15894336118186803,0.5223617143637698,0.2432116048151316,1,True,True
-0.03900746670174127,-0.1719552131544979,0.43489861708941513,0,False,False
-0.9565820420488715,-0.33221605142845645,-0.6946054622783009,0,False,True
-0.2527590725312101,-0.4439138338457611,-0.8114932528892409,0,False,True
-0.1718163976468816,0.1850283177341605,0.9023689006713933,0,False,False
0.20781446782800872,-0.3497987155411977,-0.1921039944118088,1,True,True
0.343497454710475,0.8736106820143945,0.286849512327936,1,True,True
0.6777314008766329,-0.8080340491281386,0.9209831242169002,1,True,True
0.559052416637748,0.7665914917764598,0.6746348564991786,1,True,True
-0.19859791191753762,0.1360354658027716,-0.7387325246896057,0,False,False
0.589058462779366,-0.8761530509250586,0.0019487199402510313,1,True,True
0.786248620795206,0.7499773303970734,-0.6365553010009166,1,True,True
-0.475020618282217,-0.5502944656501485,-0.8992464632129762,0,False,True
0.9783940147562118,0.5987665627777305,0.7901351416132967,1,True,True
0.7066141980314757,0.6037499658239847,-0.4679260916092951,1,True,True
0.46295431207551396,-0.9420909606905696,-0.8924728310047134,1,True,True
-0.2888687505872929,0.2541980069526748,-0.0013063986163643904,0,False,True
0.7665789814146731,0.20927852160970706,0.560222246105565,0,True,False
0.7359181816541707,-0.8435849502896229,0.11389595784449558,1,True,True
0.9115328916672758,0.5459071254113372,-0.7298930022218861,1,True,True
-0.999785486960526,-0.7133667514607476,-0.22284652440352226,0,False,True
-0.9669179161620507,-0.07263078434266679,-0.4846536798957217,0,False,False
-0.3718598854825119,-0.805778648080278,0.05464920841161813,0,False,True
0.9906323491854314,0.13970843184533477,0.8053416775031559,0,True,False
-0.7023115536880189,-0.19246608355939832,0.7062275150922634,0,False,False
-0.6652457625829913,0.17315740945271485,0.6736465290969038,0,False,False
0.5171440738358386,0.4974127491191809,-0.5682429853515674,1,True,True
-0.8609406676913538,0.7792276660630402,-0.7329003577917703,0,False,True
0.4109468771925411,-0.2412196891492555,-0.7595159576557962,0,True,False
-0.06166943644180889,-0.41512747642533077,0.749248762499414,0,False,True
-0.9796235677493743,0.018580479947148287,-0.8399431887480209,0,False,False
0.5496477257325241,0.06562720079777207,-0.22117209249440783,0,True,False
0.588402016720948,-0.7891567586165282,-0.6363625508881185,1,True,True
-0.7008610965082689,-0.9081179930860277,-0.17769340856416216,0,False,True
-0.9525927364198221,0.243986298382036,0.6667664571141758,0,False,False
0.5241275417887798,0.644889844523528,0.9568963167837337,1,True,True
-0.5526596402133113,-0.8898728601894932,-0.9915012893411657,0,False,True
-0.4756512044697716,0.5959468906002998,0.11971283962842261,0,False,True
-0.08626099444901025,-0.5115101564266444,0.5035596241715459,0,False,True
-0.5001461629859636,0.6070754840188921,-0.21991037166714555,0,False,True
0.13656712318149355,-0.4036498690752992,-0.38278960010858,1,True,True
0.6938859938204875,-0.06545807370249634,0.5952890717685546,0,True,False
-0.2438009259408589,0.865639315713874,0.4455415539615941,0,False,True
-0.13506976713592667,0.8195135691494717,0.601781892664629,0,False,True
0.6652383525482228,-0.7401445525474304,0.9433654904274962,1,True,True
-0.2577361286116122,0.058995401906986045,0.754999785571618,0,False,False
-0.9188934561476756,0.23833155614864632,0.21368277287667015,0,False,False
0.1093429719439738,0.24923043628360042,-0.451914908080405,0,True,False
-0.09750751437815963,0.29361767178018017,0.03754814708466281,0,False,True
0.4506019534534622,-0.3358470542982597,0.13778429559376537,1,True,True
-0.24309895537080872,-0.7715553258971595,0.9036887904346755,0,False,True
0.6813249914178128,0.1422089822867898,-0.1111139109551702,0,True,False
-0.06137061283275136,-0.39601704116161995,0.8910514432394598,0,False,True
0.12528685802434736,-0.612988787889464,0.14557359235022416,1,True,True
0.32239867849011805,0.12941138373700367,0.8347450762367246,0,True,False
-0.07551626495065733,0.22096530430360084,-0.2320394927271825,0,False,False
0.24727389097743302,-0.9093404388422683,-0.906080341537806,1,True,True
-0.5562387376292799,0.970751281240432,0.7210236846948075,0,False,True
0.465726233510398,-0.7925459262638175,0.49446196765198014,1,True,True
-0.2366358226080083,-0.18820531522643424,0.10356366503756442,0,False,False
-0.610330916458871,0.33111816742240996,0.2348252552822283,0,False,True
-0.4576744504120631,-0.6059759075656053,0.6761358271862097,0,False,True
-0.501549896074375,-0.5164390798520255,0.7996368181227307,0,False,True
-0.6957218754890668,0.24634490661362185,-0.10637707040813571,0,False,False
0.5427474084026527,0.5974767018988947,-0.7947990770534084,1,True,True
-0.4891765352720463,0.08927273409627046,0.6561591896679433,0,False,False
-0.7449131899029311,-0.6048252618771752,0.7305637926859787,0,False,True
0.33033430664538765,0.5682434822597606,-0.5054460864097088,1,True,True
-0.17439010264003452,0.6286676442267929,-0.10145164327995615,0,False,True
0.33553553287776783,0.42177803386561874,0.28693600974287725,1,True,True
0.31962703419598615,0.8880854809960612,-0.2447551448185361,1,True,True
-0.3892446562450005,0.7098951814464258,-0.3848092345724341,0,False,True
-0.5975515179424995,0.9271526121160074,0.7870379720597247,0,False,True
-0.5559457470017481,-0.070721604102161,0.20701414656771777,0,False,False
-0.7600582733121382,-0.030009509853274885,0.7546603961258558,0,False,False
-0.9257091179394721,0.17293749229441935,-0.8814066318003053,0,False,False
-0.9317368329517615,0.8839777540874605,0.2479075181189747,0,False,True
-0.5390069041708885,-0.25543351465974995,0.6776478542547888,0,False,True
-0.5432925870690049,0.19648450319557154,0.21372730557459207,0,False,False
0.2498212438496188,0.22722460182140147,0.35503580164395543,0,True,False
0.7851223709335224,0.12012823019155783,0.39597165990946204,0,True,False
0.5594560324858846,-0.7629643056157318,0.8889403402805751,1,True,True
0.44290253725614903,-0.19417591002063794,0.7657770689530188,0,True,False
-0.37911568192949474,-0.5570022907213754,-0.6602355431117801,0,False,True
-0.2738331671536407,0.5765573896234004,0.3591780767820971,0,False,True
-0.6078364322714209,0.5279752850955635,-0.9351975264199435,0,False,True
0.8709835960673624,-0.6512439841637718,0.5809127604028832,1,True,True
0.12346800035204075,0.4477075834509219,0.6241178188005101,1,True,True
0.6345830737814218,0.8491242761838547,-0.5780689054293635,1,True,True
-0.3021720381059887,-0.04813009803853241,0.039583780079965436,0,False,False
0.5994285256472256,0.8258777806525919,0.5745356799464205,1,True,True
-0.7917910749453168,-0.12515606778901045,0.01181853141081346,0,False,False
0.42424033025478947,-0.8682789456749433,0.9824662990361772,1,True,True
0.8348969918313196,-0.27258868360466226,-0.05214549425456694,1,True,True
0.6071707372583974,-0.621102248486967,-0.08698947355457842,1,True,True
-0.34577370740208435,-0.7033347997001183,0.7227491535665045,0,False,True
-0.48978564147226833,-0.5778387567178445,0.8030205716081298,0,False,True
-0.009995651285724438,0.7591191280723384,0.3069336818661166,0,False,True
-0.1727780914610666,0.6354922124940092,0.6102836356876968,0,False,True
-0.15012580941449571,0.2631273612564673,-0.9956778721978339,0,False,True
-0.8512433903104621,0.9105649785875118,0.2789363499642026,0,False,True
0.20678130257904748,-0.7618994051350629,0.6528377386367417,1,True,True
0.49439946709094507,0.20454438281077691,-0.9183930094832324,0,True,False
0.5951524533216399,-0.3371507147375703,0.182131199204415,1,True,True
-0.2369989548924143,0.6430613214449667,-0.6094077225489409,0,False,True
0.5943163056408189,0.31957747596225206,-0.18829269011099736,1,True,True
-0.05640526077162078,-0.15485788489039054,-0.3175258852730456,0,False,False
0.4427983422892625,0.4321658293564803,0.9528342296819468,1,True,True
-0.6215746214509952,-0.5694222372827691,0.4634907359453997,0,False,True
-0.13080858124077976,-0.9663342449629915,0.9331127976759401,0,False,True
0.6469362181042837,-0.4385387384703985,0.09573156935434013,1,True,True
0.6525452557302056,0.20344217204075887,-0.5942149002315775,0,True,False
-0.6209490330367435,-0.07888817389725666,-0.6370299993131869,0,False,False
-0.9597956596946737,0.4213336182229419,0.4270900611803159,0,False,True
0.4069827721119388,-0.6706482784745318,0.7175836697037414,1,True,True
-0.3054597611621217,0.8804721236707598,0.3417473804381663,0,False,True
-0.16099236755309287,0.9108967441023659,-0.272080534413752,0,False,True
0.5361778063554374,0.9614616385185841,-0.7814809455233294,1,True,True
0.9257561326085741,-0.8823401530969239,0.24365834793320196,1,True,True
0.7851306138511209,0.48074029626567394,-0.6294067233856233,1,True,True
-0.7301154666519327,0.2013041759535681,-0.5597539313895297,0,False,False
0.5956094299841437,-0.8220933473687619,-0.40902789191634104,1,True,True
0.3641812150807926,0.9786821028300527,0.46666778214287596,1,True,True
0.060105774242168675,0.09768460459245087,-0.014899232536123463,0,True,False
0.731963310412334,0.34893581721620026,0.9320599705924681,1,True,True
0.5064961907054566,0.4497859428254223,0.30207696336137246,1,True,True
-0.8135948263614974,0.1369889119802239,-0.5984977405375971,0,False,False
-0.34112113593685955,0.05497572252290417,-0.4420741947371747,0,False,False
-0.17527460873428802,-0.6984941079871183,-0.2814473093582417,0,False,True
-0.9980707844677832,-0.5194310038062264,-0.8816500842065791,0,False,True
0.19512712625393025,-0.19483741819951073,-0.4638846865091184,0,True,False
0.36512308416507167,-0.8643253937219129,-0.20266364318426855,1,True,True
-0.26743847691294365,0.5167697994768976,0.24788749705591218,0,False,True
-0.2070022851460438,-0.3146157949169681,0.24596974467995558,0,False,True
-0.049281708977374494,0.9794776803505192,0.9757838248219293,0,False,True
0.16215980108649086,0.7771223856854526,0.6358650202781688,1,True,True
-0.7257257443784726,0.8770824767816248,-0.3502559495793507,0,False,True
0.9988283469280974,0.47820157765941906,-0.8513924459543216,1,True,True
0.014654417566381861,-0.9461063234465739,0.5412458789341685,1,True,True
-0.013866590908520271,-0.23520822727763702,0.054301774366374955,0,False,False
-0.6262504899442431,-0.9789472080213519,0.2793132082047891,0,False,True
-0.40782397047277663,-0.8695358595706901,-0.912186998064177,0,False,True
0.5970301184318549,0.3627853911894052,0.4786475227161435,1,True,True
-0.4104434141253266,0.9733189518442371,0.8054876138978646,0,False,True
0.3942431866670548,0.332501260051854,0.3823309426433308,1,True,True
-0.45408154249814703,-0.16979396632172983,-0.6704979905795663,0,False,False
0.8250569025308148,-0.9176785936808576,-0.47443081246814756,1,True,True
-0.40292153248019735,0.7885737156625181,-0.08317009781092022,0,False,True
0.7797195442073395,0.4135739465401518,0.47036001509215297,1,True,True
0.8934445875294472,-0.042201352776289225,0.14403134087337333,0,True,False
-0.6621743542578014,-0.5687750149281257,0.4905859482825947,0,False,True
-0.28141718853473074,-0.8364678722760568,-0.7952991770348334,0,False,True
0.36435460574246714,0.346404408452196,0.7976495281299041,1,True,True
0.8427839401100847,0.9895583775847943,-0.5551106258342886,1,True,True
-0.7101513120114316,0.1870646332794843,-0.3278160739778688,0,False,False
-0.8002512300836389,0.680364898258329,-0.33617143908654423,0,False,True
-0.176794446856694,-0.6940438833066074,-0.35636450763424943,0,False,True
0.9502507415159862,0.7522831468772939,0.6952234162105659,1,True,True
-0.9169869182026302,0.08967119375147736,-0.2049417387407404,0,False,False
-0.6261714109750196,0.9672845512835058,-0.35179862573832166,0,False,True
0.2175359759920963,0.47140428183535343,-0.6868460734096868,1,True,True
-0.8255625697537141,-0.8138336008297542,0.4638427693462799,0,False,True
-0.3674236921760936,-0.4155519656602129,-0.14718834262497582,0,False,True
0.22027155301415746,-0.45390366555379225,0.23935780569920873,1,True,True
-0.5976105742037394,-0.85766717329848,-0.798757813954194,0,False,True
0.3837954328555959,0.3600457853767012,0.17798021670632447,1,True,True
-0.5107460576152838,-0.5505538741861644,-0.600785099041399,0,False,True
0.3607433917902785,0.10299944920579196,0.21054563159320838,0,True,False
-0.02812454218024585,0.5394846670884865,0.3851880738279645,0,False,True
-0.47901037665900636,-0.5765639667097833,0.7775090501382778,0,False,True
-0.43451936156664206,-0.4144229196002296,0.4016571463345615,0,False,True
0.810903239654376,-0.28716541669996665,0.8747268205932592,1,True,True
-0.44831462512307474,0.912734980621446,-0.3202610293140091,0,False,True
0.6822960850155404,0.32048772425943284,0.2804109508424897,1,True,True
-0.6071512506286139,0.9010248087367374,0.42882070066420286,0,False,True
-0.33883314107107965,-0.8062648175262395,-0.547901803014317,0,False,True
0.8932597703665592,-0.4709470344468887,0.624522808197665,1,True,True
0.01214369907744639,-0.4557239983119832,-0.632239265783823,1,True,True
-0.1931682834091386,0.6701743472599393,-0.4875831804396913,0,False,True
-0.9458769232462783,0.6257047750871152,-0.3400861597095777,0,False,True
0.2435473788667022,-0.4125116866669809,0.5888653070256289,1,True,True
-0.30530298648534226,0.29941987909288015,0.15500570910962752,0,False,True
-0.44640154439080404,-0.15801072330970833,0.23105668520342615,0,False,False
-0.8718904521342015,-0.8506966506523657,-0.935534173548519,0,False,True
-0.3312189621686381,0.4776137098603468,0.9230488118606479,0,False,True
-0.8645801150700143,0.1707400853988621,0.31599123445584554,0,False,False
-0.9923515034740429,-0.3106588048364327,0.9207826991012198,0,False,True
-0.9180643931710286,-0.4839936433365013,-0.5965096685283753,0,False,True
-0.3020902687540792,-0.4163639330716904,0.1061400117644804,0,False,True
-0.8160913783271799,0.5394608358408353,-0.5331036227792443,0,False,True
0.0406314529176961,-0.15136911726416002,-0.629647651682357,0,True,False
-0.5685003732355998,-0.42285632845318566,-0.7977887255865324,0,False,True
0.9833330902118467,-0.4716368160130824,-0.7947992232136909,1,True,True
-0.4656256778971024,-0.4461621296920488,-0.7147722933994278,0,False,True
0.3603361050826446,0.6847120199570016,-0.28829525502099784,1,True,True
0.05249223833664285,-0.6607554255449217,-0.37746842113686285,1,True,True
-0.12015386053906729,-0.4958267471960922,-0.3018732875319794,0,False,True
0.32311049145227444,0.1837504010158817,-0.27093114886861236,0,True,False
-0.7304296507926882,0.9507194361804487,-0.7063085334113579,0,False,True
0.5756980098181042,-0.9917376828482118,0.067922047578445,1,True,True
-0.7240445979752317,-0.519967757644394,0.8605252699034083,0,False,True
0.26584659545902545,0.45303220024122237,0.9639539373314416,1,True,True
-0.5726692845989301,-0.4985509459697648,-0.8865889572742554,0,False,True
-0.953249370533549,0.8363162722714663,-0.5287068011259204,0,False,True
0.25386794656195133,0.016303816311952435,0.6743581518961472,0,True,False
0.2843274531404054,0.005064146055508978,0.7745555599464726,0,True,False
0.2842066735644242,0.42460773578672084,-0.5339215312291408,1,True,True
0.7292417993484313,0.2795360621476488,-0.575029158533481,1,True,True
-0.32559719306712664,-0.4313947162749838,-0.9660082857240908,0,False,True
-0.1780832265037764,-0.980433358814079,0.18245029304649596,0,False,True
0.2206373675501596,0.1894791305350345,0.7342279790576143,0,True,False
0.8816863814774825,0.6820299648632453,0.6263834041445118,1,True,True
-0.6958454604149018,-0.02681948598156425,0.7754575849553842,0,False,False
-0.6318839879803653,0.5615902732027422,0.5722973031044685,0,False,True
-0.6911234236079988,-0.17493027487368518,-0.26691086036099265,0,False,False
0.4256486516996445,-0.24038887454066749,0.8058212160592695,0,True,False
0.8559663226924972,0.7968910175003658,-0.821573966986372,1,True,True
-0.15462564003665435,0.7934522518729108,0.3750325974137303,0,False,True
0.09035452729806459,0.44089349806092404,-0.23654123255614512,1,True,True
-0.3552220693561319,-0.4302965213944534,0.507014217408833,0,False,True
-0.6785906335309937,-0.32020166812893147,0.4596795708957666,0,False,True
0.4063040491830934,-0.42965794859527384,0.8830434604055348,1,True,True
0.4604968128340112,0.5592215824927234,-0.17720593055331735,1,True,True
0.9208090752178282,-0.9908542512463523,-0.23656198348683866,1,True,True
-0.25901885846623385,-0.8306248487870938,-0.28058568974604614,0,False,True
0.43339678363659906,-0.11728546951407037,-0.6141565187278437,0,True,False
0.9721224356490814,-0.49786535763589845,-0.2854415051268093,1,True,True
-0.7784648826472251,0.8117451931954396,-0.6784167233201284,0,False,True
0.5164570978179539,0.7617653555067951,-0.46546041223524126,1,True,True
-0.6848917573292757,0.43304075885121285,-0.7666708812286431,0,False,True
0.6328705108166797,-0.5226473770528177,-0.9512182909615243,1,True,True
0.10821309245490673,0.8505818565055943,0.8175938316062781,1,True,True
0.16342044171882542,0.9392368880132431,0.7138256898224662,1,True,True
0.8722911664016579,0.1564780192830053,0.43955088997989145,0,True,False
-0.13130448979688292,-0.461944745856127,-0.7784051370285716,0,False,True
-0.02174562726388385,-0.3981811081270772,-0.42709587479606603,0,False,True
0.33226093361153275,0.25066453326953453,-0.6577945547441071,1,True,True
0.26030800216408245,0.559688139775764,-0.9805975142210226,1,True,True
-0.7395904986936865,-0.15779324629833025,0.6326463813634247,0,False,False
-0.29231205753552647,0.31395943537582416,0.6378775442777203,0,False,True
0.27024676927224767,-0.1527601606416058,-0.3910175396010782,0,True,False
